,FALSE,Name,Dialogue,senti_scores,compound,sentiment_category,,,
S3E2,FALSE,Cuddlywhiskers,Jill and I have a very...special relationship.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,BOJACK,Want to tell me about the show? I hear it's great.,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.6597}",0.6597,positive,,,
S3E2,FALSE,Cuddlywhiskers,"I've worked on great shows my whole career. Great shows are easy. I didn't become president of the Lampoon so I could make ""great"" shows. Harvard Lampoon.","{'neg': 0.0, 'neu': 0.665, 'pos': 0.335, 'compound': 0.9022}",0.9022,positive,,,
S3E2,FALSE,BOJACK,"Yeah, I got it.","{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.296}",0.296,positive,,,
S3E2,FALSE,Cuddlywhiskers,I'm trying to do something different here. Something that lasts.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,BOJACK,Huh.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Cuddlywhiskers,"Think about it. If you're ready to finally stop being The Horse from Horsin' Around, send me an e-mail Cuddlywhiskers at harvard dot edu. That's H-A-R--","{'neg': 0.077, 'neu': 0.836, 'pos': 0.087, 'compound': 0.0772}",0.0772,positive,,,
S3E2,FALSE,BOJACK,I got it.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Wayne,"You got some mail, babe. Mwah! You understand I'm using that pet name ironically, right?","{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.5848}",0.5848,positive,,,
S3E2,FALSE,DIANE,"Yes, Wayne. Oh, my God, check it out, a rejection letter from The New Yorker.","{'neg': 0.181, 'neu': 0.57, 'pos': 0.249, 'compound': 0.0772}",0.0772,positive,,,
S3E2,FALSE,Girl,"That magazine is for white people. White people are the worst, right, guys?","{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.6249}",-0.6249,negative,,,
S3E2,FALSE,Wayne,Yup.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,DIANE,"Dear Diane. We are sorry to say that your piece, An Open Letter to Open Letters, wasn't right for us, despite its evident merit. Do you know what this means?","{'neg': 0.109, 'neu': 0.812, 'pos': 0.078, 'compound': -0.0083}",-0.0083,neutral,,,
S3E2,FALSE,Wayne,Caring leads to disappointment? Trying is stupid and so is having dreams?,"{'neg': 0.333, 'neu': 0.377, 'pos': 0.29, 'compound': -0.2255}",-0.2255,negative,,,
S3E2,FALSE,DIANE,Someone gave my piece a read and decided against it.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Wayne,"Their journalistic style couldn't be more outmoded. Satire? More like ""sa-tired.""","{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.4201}",0.4201,positive,,,
S3E2,FALSE,DIANE,I never even thought they'd read it.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Girl,Talk of the Town? More like Schlock of the Clown.,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4201}",0.4201,positive,,,
S3E2,FALSE,DIANE,"Then they typed me a letter that said it had ""obvious merit"".","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Wayne,Shouts and Murmurs? More like Louts and... What rhymes with murmurs?,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.4859}",0.4859,positive,,,
S3E2,FALSE,DIANE,"For two people who don't like The New Yorker, you know a lot about the different sections of The New Yorker.","{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.2755}",-0.2755,negative,,,
S3E2,FALSE,BOJACK,And then Cuddlywhiskers said,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,PRINCESS CAROLYN,Sounds like you two really hit it off.,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.3612,positive,,,
S3E2,FALSE,BOJACK,We were like Heidi and Spencer up in there.,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",0.3612,positive,,,
S3E2,FALSE,PRINCESS CAROLYN,So you're gonna do the show?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,BOJACK,"Nah. Timing's really off right now. iPhone's coming out this year, I need to gear up for that.","{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.1027}",-0.1027,negative,,,
S3E2,FALSE,PRINCESS CAROLYN,"I'm done. That's it, I'm tired of bending over backwards for you.","{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.4404}",-0.4404,negative,,,
S3E2,FALSE,BOJACK,"I mean this in all seriousness, professionally or in bed?","{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.0516}",-0.0516,negative,,,
S3E2,FALSE,PRINCESS CAROLYN,Why won't you do this? Give me one good reason.,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.4404,positive,,,
S3E2,FALSE,BOJACK,Because his show sounds incredible. And what if... I'm not? What if there's a reason the only thing I'm known for is Horsin' Around?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,PRINCESS CAROLYN,"BoJack, you are amazing. You're bright and you're funny and you're handsome and you're talented. But if you can't see that, then you're the biggest, dumbest piece of shit in the world.","{'neg': 0.208, 'neu': 0.557, 'pos': 0.235, 'compound': -0.4215}",-0.4215,negative,,,
S3E2,FALSE,TODD,How long do we have to stay in here?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,HERB,It's called Seven Minutes in Heaven.,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.5106,positive,,,
S3E2,FALSE,TODD,Uh...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,HERB,We don't have to kiss. I know you'd rather be in here with Kimber.,"{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.3252}",-0.3252,negative,,,
S3E2,FALSE,TODD,"That's not true. It's just that, Emily...","{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.3252}",-0.3252,negative,,,
S3E2,FALSE,EMILY,What?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,TODD,I've never kissed anyone before.,"{'neg': 0.353, 'neu': 0.647, 'pos': 0.0, 'compound': -0.2924}",-0.2924,negative,,,
S3E2,FALSE,EMILY,"That's okay. Maybe we can try with each other? That way, when you're in here with Kimber one day, you'll know exactly what to do.","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}",0.2263,positive,,,
S3E2,FALSE,TODD,"Okay, so how should we do it? French style, Eskimo, Butterfly?","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.3094}",0.3094,positive,,,
S3E2,FALSE,EMILY,"I'll tell you. I know exactly what to do because I practice all the time with a picture of Adam Brody--No, I don't! Just close your eyes, and we move our faces toward each other.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,TODD,Okay.,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2263}",0.2263,positive,,,
S3E2,FALSE,EMILY,Until we...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Marv,"Oh! Well, the elusive BoJack Horseman. You do, huh? Hey, Princess Carolyn, guess who just got BoJack a job. You... are the secretary of a wonderful agent. Now go pick up a pair of satin crotchless undies. I saw a stewardessat the Yum Yum Donuts. We did not make eye contact.","{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.7263}",0.7263,positive,,,
S3E2,FALSE,Man,"Good morning, Los Angeles. It's two months later in 2007.","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.4404,positive,,,
S3E2,FALSE,Man 2,Two months later? Two months later than what?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Man 1,"Did I say two months later? Cookie chartreuse brontosaurus, I think I'm having a stroke.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,PRINCESS CAROLYN,Aaah!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,BOJACK,"Jeez, sleep much?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,PRINCESS CAROLYN,"Jeez, watch me sleep much?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,BOJACK,"Well, I couldn't sleep. I kept thinking about today's first read-through. These thingsare always so nerve-wracking, to sit there and perform for all these people like some kind of a--","{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.5574}",0.5574,positive,,,
S3E2,FALSE,PRINCESS CAROLYN,Professional actor?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,BOJACK,"Very funny. Before I forget, I got you a present.","{'neg': 0.209, 'neu': 0.483, 'pos': 0.308, 'compound': 0.2568}",0.2568,positive,,,
S3E2,FALSE,PRINCESS CAROLYN,It's a box...with crinkly tissue paper inside it. How did you know?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,BOJACK,Thank you for putting this whole thing together. Even though I still can't believe I let you talk me into this. Promise me everything's going to be okay?,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.7206}",0.7206,positive,,,
S3E2,FALSE,PRINCESS CAROLYN,"I promise it's gonna be great. If you get scared, look for me in the audience.","{'neg': 0.136, 'neu': 0.563, 'pos': 0.3, 'compound': 0.5423}",0.5423,positive,,,
S3E2,FALSE,PRINCESS CAROLYN,"I'll be there the whole time, laughing and cheering louder than anyone.","{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.7579}",0.7579,positive,,,
S3E2,FALSE,PRINCESS CAROLYN,Mmm...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,BOJACK,Mm-mmm-mm.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Cuddlywhiskers,Mitch tosses the vodka bottleinto the garbage. Thud.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,BOJACK,"Goodbye, old friend.","{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4939}",0.4939,positive,,,
S3E2,FALSE,Cuddlywhiskers,"Mitch turns off the light and closes the door as we...Fade to black. End of episode. Thank you. Let's see what the suits say. Bet they're gonna want to bland it up, make it appeal to middle America.","{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.4215}",0.4215,positive,,,
S3E2,FALSE,BOJACK,"That's the worst part of America. Other than the bottom, the top and most of the sides.","{'neg': 0.196, 'neu': 0.718, 'pos': 0.086, 'compound': -0.5106}",-0.5106,negative,,,
S3E2,FALSE,Executive 1,"BoJack, Cuddlywhiskers, what can we say? This is why you guys are the prosand we're just the schmoes.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Executive 2,"I think what my husband is trying to say is, Great job.","{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.6249}",0.6249,positive,,,
S3E2,FALSE,Cuddlywhiskers,Enough with the torture. Don't have to feed me to finger me. Just lay on the notes.,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.5994}",-0.5994,negative,,,
S3E2,FALSE,Executive 1,Our only note? No notes.,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,,,
S3E2,FALSE,Cuddlywhiskers,No notes?,"{'neg': 0.688, 'neu': 0.312, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,,,
S3E2,FALSE,Executive 2,We love this show.,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,positive,,,
S3E2,FALSE,Executive 1,"BoJack, I'm calling it right now. This show is gonna be as bigas Horsin' Around.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,BOJACK,Huh.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Jessica Biel,"And then Justin said, Jessica Biel? You are un-Jessica-Bielievable. It was so funny.","{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.5777}",0.5777,positive,,,
S3E2,FALSE,MR. PEANUTBUTTER,"Wow. It seems like you're really in sync with this Justin guy. You should do all the things with him that I can't do. Like eat chocolate, or enjoy fireworks, or watch tennis. Why, tennis makes me so mad. Why doesn't anyone ever catch the ball?","{'neg': 0.112, 'neu': 0.718, 'pos': 0.17, 'compound': 0.5063}",0.5063,positive,,,
S3E2,FALSE,Jessica Biel,Hello? Can we please get some service in this place? I'm famous actress Jessica Biel. I'm one of the Jessicas.,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.3939}",0.3939,positive,,,
S3E2,FALSE,DIANE,"Mom, I'm finally gonna be a published writer. My Open Letter to Open Letters is going to be published in McSweeney's.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Ma,Mc-What? Who's that? Some Irish?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,DIANE,"No, Mom. It's a very popular website.","{'neg': 0.237, 'neu': 0.43, 'pos': 0.333, 'compound': 0.2247}",0.2247,positive,,,
S3E2,FALSE,Ma,"Oh, no, no, no, no. I'm not falling for that scam. Website? We gotta print it out on our own paper with our own ink? I don't think so.","{'neg': 0.354, 'neu': 0.606, 'pos': 0.04, 'compound': -0.8864}",-0.8864,negative,,,
S3E2,FALSE,DIANE,Mom.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,MR. PEANUTBUTTER,And my Blockbuster original series has been keeping me very busy.,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.7351}",0.7351,positive,,,
S3E2,FALSE,Jessica Biel,"I still don't get how that's gonna work, at all.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,MR. PEANUTBUTTER,"Babe, it makes total sense. They make the whole season, put it on six DVD's. People go to their local Blockbuster Video and rent it out one disc at a time for five days each.","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.5994}",0.5994,positive,,,
S3E2,FALSE,Jessica Biel,What if someone already rented the episodes they want?,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.0772}",0.0772,positive,,,
S3E2,FALSE,MR. PEANUTBUTTER,"They can just get something else, like The Illusionist or The Prestige. Whichever one you were in.","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3612}",0.3612,positive,,,
S3E2,FALSE,Jessica Biel,Do you know which one?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,MR. PEANUTBUTTER,Do you?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Jessica Biel,Why do you say yes to everything?,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}",0.4019,positive,,,
S3E2,FALSE,MR. PEANUTBUTTER,"I get excited by the possibilities. Look, a CD, at a coffee shop? That is crazy. Buying it.","{'neg': 0.135, 'neu': 0.73, 'pos': 0.135, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Jessica Biel,Eh-eh eh-eh! No. Drop it. Drop it. Good boy.,"{'neg': 0.459, 'neu': 0.343, 'pos': 0.199, 'compound': -0.4199}",-0.4199,negative,,,
S3E2,FALSE,BOJACK,You heard what the network said.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Cuddlywhiskers,Heard they loved it.,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.5994}",0.5994,positive,,,
S3E2,FALSE,PRINCESS CAROLYN,Yoo-hoo! I also heard that.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,BOJACK,"Exactly. The network loved it. Obviously, we're playing it too safe.","{'neg': 0.0, 'neu': 0.482, 'pos': 0.518, 'compound': 0.8225}",0.8225,positive,,,
S3E2,FALSE,PRINCESS CAROLYN,"If you want my opinion, fellas, you hit oil, stop drilling. I am an oil man. I drink your milkshake. That'll be funny in a year or so.","{'neg': 0.077, 'neu': 0.775, 'pos': 0.148, 'compound': 0.25}",0.25,positive,,,
S3E2,FALSE,BOJACK,"Before that got sad and weird, you said, If you want my opinion, and we don't. Cuddlywhiskers, you told me you wanted to do something different. Now we're doing something that's gonna be just as good as Horsin' Around. Is that what you wanted? That's not why I'm here.","{'neg': 0.089, 'neu': 0.833, 'pos': 0.078, 'compound': -0.1531}",-0.1531,negative,,,
S3E2,FALSE,Cuddlywhiskers,I know.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,PRINCESS CAROLYN,I really think you're making a mistake.,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.34}",-0.34,negative,,,
S3E2,FALSE,BOJACK,I'm not taking career advice from somebody who's been an assistant the last 14 years.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,PRINCESS CAROLYN,Is that how you think of me? As your agent's assistant?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,BOJACK,What do you think you are?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,PRINCESS CAROLYN,I don't know.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,BOJACK,"Here's some free advice you should know. Why don't you leave this to the grown-ups? Somebody needs coffee, I'll give you a ring.","{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.5343}",0.5343,positive,,,
S3E2,FALSE,PRINCESS CAROLYN,"Okay, best of luck.","{'neg': 0.0, 'neu': 0.099, 'pos': 0.901, 'compound': 0.8442}",0.8442,positive,,,
S3E2,FALSE,BOJACK,"Cuddlywhiskers, let's give ourselves one night to stick our dicks in this script and go balls deep into the universe.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Cuddlywhiskers,I'm in.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Marv,"What's that, you say? There's a panic? At the disco? I gotta go. What do you want, Toots?","{'neg': 0.218, 'neu': 0.716, 'pos': 0.066, 'compound': -0.6072}",-0.6072,negative,,,
S3E2,FALSE,PRINCESS CAROLYN,I want to be an agent. I think I'm ready.,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.4215}",0.4215,positive,,,
S3E2,FALSE,Marv,"Again with this I wanna be a female agent thing. They don't even have a word for it. Uh, agentess, agentrix.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,PRINCESS CAROLYN,"It's just called ""agent"", Marv, agent..","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Marv,"Okay, okay! You're an agent, all right? I dub thee agent. You can even take my office, because I quit.","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.4753}",0.4753,positive,,,
S3E2,FALSE,PRINCESS CAROLYN,What?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Marv,"Who needs the headache? Thirty years I threw into this job and it destroyed me from the inside out. I never fell in love, I never had a family. I never even got to give that lacy teddy to the mean woman who worked at the DMV. All I have is regrets.","{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.8429}",-0.8429,negative,,,
S3E2,FALSE,PRINCESS CAROLYN,"Oh, my God, I'm an agent! I'm gonna make it after all. Whaah! First thing I'm gonna do is get rid of that ceiling fan.","{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.6103}",0.6103,positive,,,
S3E2,FALSE,BOJACK,"How do we make it clear that this isn't Horsin' Around? What if in the very first scene, we show my character literally taking a massive dump on a VHS copy of Horsin' Around?","{'neg': 0.074, 'neu': 0.852, 'pos': 0.074, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,Cuddlywhiskers,"What? That's insane. Let's just put it in, we can always take it out later.","{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4019}",-0.4019,negative,,,
S3E2,FALSE,BOJACK,"I want this character to be really edgy, the kind of character Denis Leary would be offered and then say","{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.0772}",0.0772,positive,,,
S3E2,FALSE,Cuddlywhiskers,What if he had a catchphrase that was an anti-catchphrase?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S3E2,FALSE,BOJACK,"Like if every time he entered the room he was like, Whassup, bitches? Not that, because that's horrible. But something like that.","{'neg': 0.165, 'neu': 0.598, 'pos': 0.237, 'compound': 0.2617}",0.2617,positive,,,
S3E2,FALSE,Cuddlywhiskers,"Whassup, bitches?","{'neg': 0.796, 'neu': 0.204, 'pos': 0.0, 'compound': -0.5994}",-0.5994,negative,,,
S3E2,FALSE,BOJACK,That is so dumb.,"{'neg': 0.586, 'neu': 0.414, 'pos': 0.0, 'compound': -0.6418}",-0.6418,negative,,,
S3E2,FALSE,Cuddlywhiskers,"But kind of brilliant, right?","{'neg': 0.0, 'neu': 0.457, 'pos': 0.543, 'compound': 0.6966}",0.6966,positive,,,
S3E2,FALSE,BOJACK,"Yes, put that in. Put all this in, this should be the show.","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",0.4019,positive,,,
S3E2,FALSE,Cuddlywhiskers,This should be the show. I haven't felt this alive since the head of the Charles Regatta. That's a Harvard thing.,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.4588}",0.4588,positive,,,
